index,message,label
54167,haha,0.0
26920,кацапи є?,0.0
11560,maus,0.0
12559,gg les bots de la base...,1.0
7375,what do you expect me to do Matilda?,0.0
48567,gj ramiz,0.0
23609,0 positions,0.0
52436,wow,0.0
8067,go back su,0.0
27092,push right side guys,0.0
41700,on my mark,0.0
32552,keep spotting,0.0
26181,gg holy shit,2.0
28871,idioten stan,1.0
7895,tracked both of us lol,1.0
54552,domination,0.0
39681,they have spotters...we dontwq,0.0
16748,Im Spotted at J7!,0.0
51939,welp,0.0
37120,gj vk,0.0
2109,Im Spotted at C3!,0.0
18636,crap,0.0
15222,f y b,2.0
44893,вк ты осёл,1.0
26355,212А hit me,0.0
52993,"_Clyde__260[ODESS] (Thunderclap), не мешай стрелять! Уйди с линии огня по противнику!",0.0
33955,o ni is such a camper dude,1.0
34845,ty,0.0
43356,mongols,3.0
43462,u let me ammo rack u through the track,2.0
28516,total?,0.0
2949,gg,0.0
37278,let ́ push,0.0
30931,Psycho player .).) go sleep :),1.0
42943,ebr come here,0.0
38915,11.5k comvbo sry,0.0
31114,ты по жизни петух,1.0
11320,wheres tvp,0.0
45220,KRYPTONIM KUKUŁKA KURDE,0.0
13885,та что ж ты делаешь,0.0
37625,balanced tier 8,0.0
26748,what a fun game to play,0.0
12935,awesome game,0.0
32939,Засвет в квадрате E6!!!,0.0
31512,STAY TOGETHER !!!!!!!!!,0.0
17642,best im game,0.0
35442,I‘ve been spotted in D3!,0.0
21396,lol,0.0
45096,you blocked me,0.0
5901,yeah,0.0
32968,im so fucking tired of shit teammates,1.0
6015,gj,0.0
24537,no luck,0.0
11126,U JUST LET US DIWN MATE,2.0
42058,at this angle,0.0
48268,we're vibin' here,0.0
44269,nice,0.0
21281,omg this team,0.0
45783,11k,0.0
53734,i think everyone does,0.0
24811,Nice fucking team...,1.0
23193,I think one arty at a5,0.0
23564,fu arty,1.0
19421,"right as i leave, the e4 moves",0.0
17880,lol,0.0
1750,report all t92 and hwk 30,0.0
26517,он без соляры,0.0
46992,not faling back in time,0.0
2456,a??ufteler,1.0
47736,omg,0.0
34748,Im Spotted at E5!,0.0
7310,maybe kan is nearby,0.0
1889,report grille for bot,1.0
32989,Засвет в квадрате F1!!!,0.0
42041,cap,0.0
17009,Засвет в квадрате F2!!!,0.0
11522,???,0.0
23105,fast spot,0.0
52072,gold?,0.0
11236,vk thx for block and stop me,2.0
4722,УМРИ,0.0
2066,kurwo,0.0
31756,both unspotted dude,0.0
19561,arty,0.0
35790,cmon,0.0
32700,go cap,0.0
52872,Im Spotted at E3!,0.0
33603,BRO SUPER CONQUEROR U IDIOT,1.0
50806,lol,0.0
43092,wtf,2.0
34766,:(,0.0
25275,i sam znas da nemas muda za to,1.0
52031,but none in position,0.0
10499,base camper heavy,0.0
25752,back,0.0
35017,ouch turn me over please,0.0
3584,Help! I have overturned at E2!,0.0
37231,한방에 탄약고 나갔네 또,0.0
38084,gg,0.0
15243,we gatta go here,0.0
4045,?????,0.0
8038,E fast basse,0.0
40497,emil,0.0
7735,No one covering North but our scout?,0.0
43623,wtf is that ts54,2.0
16337,sry,0.0
42617,gg guys,0.0
16197,Im Spotted at H6!,0.0
49635,Im Spotted at D7!,0.0
16609,idiot,1.0
16189,BOTT,1.0
9709,shit,2.0
24019,время,0.0
7652,you are hurry for what?,0.0
47290,Sorry,0.0
35946,REEEEE,0.0
50157,gg,0.0
6870,omg,0.0
36788,@@,0.0
49101,cant move,0.0
17965,tru,0.0
40636,Enemy SPG AMIGO_42 (Bat.-Châtillon 155 58) just hit me and is now reloading for about 10.00s or 49.86s.,0.0
24217,more idiots one team plz,1.0
33808,best idiot ever,1.0
41143,amx on our base,0.0
19653,really joke,0.0
49912,spot cap pls,0.0
41804,and push leo,0.0
2509,Im Spotted at J7!,0.0
25982,с горы лупят,0.0
53551,bush,0.0
4956,da i futui mortii in gat ca mi a bulit tancu,2.0
1901,nice lucky su ;-),0.0
26671,11k after spot,0.0
6282,gg,0.0
52813,dont d'e,0.0
11314,eejits,0.0
10265,medium idiots,1.0
26233,good start,0.0
15795,sissy went for a swim instaid of fighting,1.0
38455,great,0.0
6464,push,0.0
12713,yes yes get a little ban,2.0
9914,Im Spotted at K6!,0.0
39454,...,0.0
10827,dobrej zabawy,0.0
32255,Char coward wait me,1.0
28833,draw,0.0
2220,"sorry, I had to",0.0
26378,rng fuck me off,2.0
5266,wait need a better angle,0.0
28866,play smart guys,0.0
29584,gg,0.0
25242,arty kill lor,0.0
5441,МАЛИНОВКА,0.0
29669,lol blind shot,0.0
46213,omg IDIOT wolverine,1.0
43385,this is why i told u go scout further!,2.0
30364,edzmas you are blind please do not play the game,1.0
30948,its a video game were all here to wind down after work,0.0
10406,yes,0.0
22131,dont bother lol,0.0
48057,i chopped it off,0.0
52476,M II is new td??,1.0
51155,sorry,0.0
3419,su,0.0
53798,Im Spotted at H9!,0.0
13951,E100 ARTY?,0.0
37445,now,0.0
32291,afk,2.0
37812,Im Spotted at H3!,0.0
14547,олени сука,1.0
9158,фу,2.0
23533,GG,0.0
46082,yeap,0.0
15823,gg,0.0
7289,dont get too close,0.0
39751,turtle 1 helppp,0.0
4591,***gardijac reported to wg for bot,1.0
24416,gg,0.0
43501,damn those snipers,2.0
18670,hit things,0.0
42427,I WILL SPOT,0.0
40194,Im Spotted at C0!,0.0
28339,TNT FC K UUİDİOTS,1.0
6615,TEAM WHY U PUSS ME IDIOTS,0.0
22925,gg,0.0
17916,come town,0.0
50947,GG,0.0
32453,uf :D,0.0
11643,"Wehrwolf1989 (VK 28.01), you are blocking my target!",0.0
48549,5 K damage,0.0
16767,Im Spotted at H7!,0.0
19429,total *** like TS-54,2.0
45350,XDD,0.0
9164,Im Spotted at J8!,0.0
8881,vz rep,0.0
25692,fcm is OP,0.0
3855,omg,0.0
30873,bush line,0.0
46773,VK 100 GOOOOOOOOOOOO£,0.0
23938,gg,0.0
30729,T 32 lol,0.0
26497,maybe its time to move ur assssses?,0.0
39036,thx,0.0
15291,help me!,0.0
46782,This is quite the bot fest,1.0
13621,RAUS WAR MIT ABSICHT,0.0
5370,arty on f9,0.0
12357,just on 0 line,0.0
10454,pls t10,0.0
49421,hoooo yeaaaah,0.0
30490,thxc bots,1.0
23401,cap,0.0
36005,"looked painful, i saw it with my own eyes from here ;-;",0.0
19282,"hummels, shit the oni",1.0
51046,good support,0.0
35311,#ERROR!,0.0
26612,k91 push this fucking Char,1.0
42898,yeah bro,0.0
2603,Im Spotted at G9!,0.0
43870,no chance,0.0
27244,давай постоим тепер стерва,1.0
53993,"welp, gave it my all then",0.0
14429,too late idiot chiken VK,1.0
53178,gotta be mid still,0.0
48669,gg,0.0
8790,gg,0.0
41171,"gregohri1980 (Centurion 7/1), you are blocking my target!",0.0
11195,take pat,0.0
46534,good game lolol,0.0
13821,ggs,0.0
14199,wwait,0.0
16185,50%,0.0
6760,hate this map for tds,2.0
32081,sure,0.0
39161,cs 59?,0.0
43423,wtf,2.0
44497,gg,0.0
44453,that we losing so badly,2.0
5892,he seems confused and constipated,0.0
42959,ping 999,0.0
38741,i go mid,0.0
52028,?,0.0
6346,not lit yet,0.0
43097,u go as a lemming,2.0
10217,im going there and i could need some support,0.0
39127,ha ha ha ha ha,0.0
4959,yeees,0.0
8869,when you load,0.0
8130,нет,0.0
14741,da war ich mal der dussel,0.0
48637,BC ?,0.0
4263,GG,0.0
37375,"goof stuff, eh?",0.0
30478,su gt kill,0.0
41840,first good game,0.0
45119,bz gg,0.0
31442,"60 games, and I won 19",0.0
51203,"farinji (CS-63), you are blocking my target!",0.0
39928,gg,0.0
9615,deleted,0.0
20593,ok,0.0
50751,useless shit,1.0
10639,camp more kpz,0.0
46542,thx arschlöcher,0.0
10413,FML,1.0
33006,iw ill go,0.0
44839,ас,0.0
13894,wz take ahoit,0.0
6796,i spot him,0.0
2690,wtf !!!,2.0
48825,20sec,0.0
43796,e25 go for amx!!!,0.0
15586,"yeah, great map...",0.0
11524,wheres tiger 2,0.0
3297,go back noob,1.0
38569,hnahaha,0.0
22426,kill Ru,0.0
45443,?,0.0
18493,dont die,0.0
9628,4005 move!!!,0.0
47178,np,0.0
49306,lol,0.0
41939,report 140,0.0
50755,after you ask y you are big!,0.0
27250,я на лт походу,0.0
4009,hit,0.0
7875,1 minute,0.0
24853,чудо в перьях,0.0
6106,jag move ur ass,1.0
50011,Im Spotted at H2!,0.0
44520,nice bot,2.0
3933,you dumb fucking morons,1.0
47716,я - украинец!,0.0
11691,FML,1.0
14744,fucking bots,1.0
33095,6k and loose,0.0
16296,all stay chill,0.0
20844,jackson,0.0
42118,i,0.0
53288,Im Spotted at D5!,0.0
6103,Z,0.0
37086,gg,0.0
29576,gg,0.0
53165,lol,0.0
47184,strv has me stuck,1.0
9033,STOP,0.0
14490,ahaha,0.0
41512,same time we go,0.0
54582,СУ-8 hit me,0.0
7382,&lt;3,0.0
31062,хз,0.0
45395,GG,0.0
24686,no,0.0
38694,akk,0.0
40521,is5 was h3 when I was on their base,0.0
36998,cap fast,0.0
49629,uff,0.0
2320,9 k dmg,0.0
18039,Im Spotted at F9!,0.0
16496,wp wp,0.0
42656,;),0.0
30597,or die on the cap,0.0
24155,help me!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0
8987,k??me saydiriyon boyle,0.0
48269,okay?,0.0
41974,крутаяи арта,0.0
36624,яж грав,0.0
11733,gg,0.0
50694,pools?,0.0
32456,eleven move,0.0
7084,great job,0.0
53801,DONT BLOCK THE SCOUT AT THE START,0.0
32234,hes one shot,0.0
21918,I've been spotted in F9!,0.0
45239,2 enemy,0.0
11430,Im Spotted at B8!,0.0
4195,K-91 go idiot,1.0
43045,FUCK them,1.0
52609,f,0.0
45737,here empty,0.0
11646,they damn stop for sniping :(,2.0
14258,we lost our almost only spotter,0.0
15541,THNX,0.0
38346,push hill,0.0
40715,nice,0.0
54182,bots,0.0
11864,oke,0.0
47080,rep,0.0
36451,yes,0.0
47883,wait SU,0.0
41803,6 apcr and 4 he :/,0.0
13385,cap together,0.0
34402,cu nt,1.0
50100,Im Spotted at D2!,0.0
50843,saw that comin,0.0
12517,all these tds are bots,1.0
36061,omg,0.0
23255,idiots in town,1.0
39786,bush near trail,0.0
25009,stay behind cover,0.0
37496,we got this boys,0.0
16978,"hahah, of fkn cousre..",2.0
22420,94%,0.0
9908,jj play idiots,0.0
26540,bruh gg,0.0
42888,gj wg *** mm,0.0
19999,autistic kid,3.0
3984,2,0.0
43524,move,0.0
26921,я не статист,0.0
42539,&lt;3,0.0
12782,go win\,0.0
22639,gg,0.0
27048,T44,0.0
2238,what a retard,1.0
41758,yes you were,0.0
54568,report,0.0
22716,m60 watch ur head,0.0
47678,59 what is the prob with you,1.0
20391,wtf???,2.0
15735,behind you Rhino,0.0
11483,gj,0.0
50093,121B with a skin,0.0
5035,sepuky,0.0
13930,u heard it right here folks,0.0
17782,ur gonna lose,2.0
33445,kill that pig,1.0
51072,a44 uninstall,1.0
6459,"sorry guys, im having some lag issues and its affecting my gameplay.",0.0
33646,use your brain man,1.0
2995,cap,0.0
44518,**** u M4 reported,1.0
48405,"this game could be huge,d on't want to cap",0.0
21477,whtev,0.0
46851,пока по кусту стреляйте,0.0
17178,reported,0.0
17156,gg,0.0
42969,arty,0.0
3955,Im Spotted at K6!,0.0
51793,report,0.0
1226,kill first arty,0.0
42474,nothing will happen since i didnt break any rules,0.0
47137,wow,0.0
17795,OI,0.0
31726,Засвет в квадрате F6!!!,0.0
34282,only 11 idiots :),1.0
5169,reload time?,0.0
14755,full hp fucking cock suker,1.0
19756,fucking bullshit,1.0
18059,dude,0.0
47193,I cover you,0.0
6102,Im Spotted at C2!,0.0
17713,LP bot report,1.0
17704,all report LP for bot,1.0
47698,dont rush,0.0
3718,Im Spotted at A6!,0.0
52951,you're welcome,0.0
13802,wg want u to win,0.0
43231,GUYS USE THE MAP,0.0
50143,долбаебом растешь ха ха ха,0.0
13533,shoot and move,0.0
43166,wrong side of map,0.0
10994,...... team,0.0
21033,repport skoda,0.0
48851,for?,0.0
49488,please,0.0
1296,gg,0.0
21589,54 могу помочь,0.0
42057,i can damage it,0.0
21292,#useless bot,1.0
15486,gg,0.0
32643,нищита ебаная,1.0
39263,gg,0.0
50142,всех заберешь??,0.0
21735,gg,0.0
9731,Im Spotted at E7!,0.0
15420,team???,0.0
25623,man down!!1,0.0
32022,Im Spotted at H4!,0.0
22483,i got hit from behind,0.0
5202,another great map,0.0
25532,you dont wanna kiss?,0.0
36711,spot the T69!,0.0
24455,"we timne, play smart",0.0
14636,spot left please,0.0
9674,Lates... the Zero was Worth it...,2.0
8898,gg,0.0
44073,G.W. Panther hit me,0.0
48552,gj LT,0.0
23030,idiots,1.0
7130,blind bush pls,0.0
16597,?,0.0
36203,GG,0.0
50034,cap,0.0
11739,а сидеть в нычке на 28?,0.0
13781,a draw,0.0
19266,gg,0.0
27202,I hope you will be gang banged,4.0
49840,its no joke if i want helppp,0.0
23397,basedeff or push?,0.0
40787,Арта (M44) отстрелялась! По мне :(,0.0
35504,Im Spotted at H3!,0.0
27711,Im Spotted at F4!,0.0
9456,e100 wtf???,0.0
44214,rip,0.0
26867,wtf are you sleeping?,1.0
41456,yep,0.0
39218,gg,0.0
49228,debilcino,1.0
10550,Im Spotted at F0!,0.0
51094,sry,0.0
48525,i can gooo,0.0
48324,Heet don t push me !!,1.0
23585,phase stay at base,0.0
39868,bc,0.0
18874,слив,0.0
3895,anti atry pls,0.0
40737,take the tit,0.0
10988,1,0.0
21943,ik,0.0
1437,zzzzz,0.0
42450,nj,0.0
46975,no cap,0.0
22417,its loose,0.0
28776,gg,0.0
33093,but u are dead too,0.0
13238,"Dragon007 (Conqueror), не мешай стрелять!",0.0
25815,deff,0.0
2457,a??ufte b??t??n tak??m,1.0
11723,time to sleep,2.0
7252,e75 is sniping,0.0
13760,strv 81 bot,1.0
38499,gg,0.0
23932,aggresive spot inc,0.0
43037,do something man,0.0
31504,sry,0.0
53033,TVP F***,1.0
39399,Im Spotted at F1!,0.0
33700,udes noob,1.0
52806,..i..,2.0
27070,push T 95,0.0
50826,gg,0.0
9563,went from site with no support,2.0
22260,u stuoid ***,1.0
25109,sapete sparare??,0.0
38983,fv be careful,0.0
29936,how the f did I bounce one of my shots on the su,1.0
36947,nice,0.0
19674,"nice campiong, idiot 277",1.0
49708,spot,0.0
21883,еюло закрой,0.0
54499,scheiss arty,0.0
36011,F,0.0
27153,e4,0.0
26639,cap,0.0
28589,gg,0.0
54166,tried,0.0
13840,:),0.0
49376,t44 moron,1.0
18602,for?,0.0
19773,they are here,0.0
18988,check here arnie,0.0
43411,thank god theyre more dumb than us,2.0
27262,хуйня безмозгла,1.0
42956,kv afk,2.0
23967,WOW,0.0
23562,cool,0.0
9894,i need,0.0
8001,pozz,0.0
27789,t100 somwhere like here,0.0
45778,pls,0.0
37823,gg,0.0
38222,go help him,0.0
49976,YES,0.0
21829,su,0.0
22396,:),0.0
36566,Засвет в квадрате D5!!!,0.0
3278,light,0.0
52569,18,0.0
26602,заза,0.0
20408,zdochnite svine,2.0
31336,maybe he is afk,0.0
50419,klemme spot,0.0
26526,ШВАЛЬ,0.0
1163,team of idiots,1.0
40402,беру слова обратно,0.0
11503,karma,0.0
50330,goo spot,0.0
45934,kuze get off the beach,0.0
24450,stop pushing and dying,0.0
8945,Our Conq went the wrong wayy,0.0
6311,aahaha,0.0
35719,no one coverinf my flank,0.0
18198,good camo go,0.0
34084,jagdtiger is bullshit :(,1.0
32148,np buddy we got this,0.0
6914,*** borat,1.0
25302,i smell St 2,0.0
27065,T 95 FV ???,0.0
3358,debile,1.0
23981,that was better than campin the hill,2.0
29593,spoted,0.0
38676,sry,0.0
39000,from the back,0.0
19122,just fukng go,1.0
37518,I know how to use it,0.0
46969,my name is jacek jaworek hello team,0.0
19054,no cap,0.0
39692,and crucial,0.0
9146,103 гони вниз,0.0
54022,char retard move somewhere clown,1.0
2408,gj GW,0.0
5826,GG,0.0
30718,rhm is in our base,0.0
29664,udes push pls,0.0
44173,Засвет в квадрате C7!!!,0.0
12223,szoting,0.0
5558,s.a,0.0
21174,fcking retard,1.0
47252,good job,0.0
46728,"The world is full of you. You eat our food, you drink our water, and you suck in our air. Because of waste like you, there are constantly wa",1.0
42298,gg,0.0
2105,Im Spotted at C3!,0.0
22288,gg,0.0
16966,gg,0.0
7426,gg,0.0
32010,gg,0.0
42837,elc,0.0
37607,let them come,0.0
44794,no cap kill all,0.0
17664,T29 noob,1.0
18332,wood team,1.0
28588,but also go fuck yourself,1.0
16840,i will try to spot,0.0
26600,клинч,0.0
21665,Засвет в квадрате H0!!!,0.0
42576,Im Spotted at F5!,0.0
52524,fk car fur fk fkfk,2.0
9034,gg,0.0
11852,arty boyt jebane,1.0
20852,Tiger Cobra bots,1.0
15685,dont die,0.0
20956,там обидва,0.0
41925,mistakes arent punished that much,0.0
23241,lag,0.0
44435,ага\,0.0
36533,тайп,0.0
7543,**** my life,1.0
12976,left,0.0
16119,wat lol?,0.0
12308,no one in the mid?,0.0
10712,such a great feature,0.0
13236,AT2??,0.0
48813,w r u doing?,0.0
9744,our scouts are shit!,1.0
15789,f u,1.0
29028,AMX 13 F3 hit me,0.0
52473,got it,0.0
36561,ИСУ слеква смотри,0.0
27677,bourasque your turn,0.0
32014,strv use your hp,0.0
49086,all aim,0.0
30908,wyslac ci powtorke zjebie?,1.0
50705,t,0.0
23923,gg,0.0
51610,wtf,0.0
39610,wow,0.0
6934,welp,0.0
53248,^pain,0.0
31398,gl ladies,0.0
34777,gj,0.0
9912,Im Spotted at K7!,0.0
52194,wtfff,0.0
41677,the 7 rocks,0.0
52491,"всех уничтожить, весь мир в труху",0.0
7146,;C,0.0
11536,rng shit,1.0
38517,nice arty,0.0
42950,wtf,0.0
53063,gg,0.0
47268,burzaki,0.0
30975,send replay to wg,0.0
6871,XD,0.0
26011,ис6 удали игру на куй,1.0
48597,Hilfe Ich bin nackt E6!,0.0
50589,freaking usless strumpoid camper e3,1.0
21390,i will spot,0.0
16944,pppppfffff :P,0.0
9724,lol,0.0
6074,TOP TANKI IDIOTI,1.0
42182,okay okay :D,0.0
43326,wtf?,2.0
8586,obj,0.0
20745,yes,0.0
42223,sssshhhh,0.0
22918,Торт зря поехал туда,0.0
52785,p43bis,0.0
54471,arty help me,0.0
51614,ebr gonna yolo u,0.0
13396,pz v iv,0.0
50000,spoted,0.0
6330,21 rounds left,0.0
25521,nj,0.0
20965,fv fierd,0.0
29585,Im Spotted at C0!,0.0
34194,fking noob alpine tiger,1.0
6759,2650 damage :),0.0
26221,I‘ve been spotted in F10!,0.0
44627,"char, can you make a spinw",0.0
38656,how,0.0
6117,im out of booster,0.0
28406,что за жесть,0.0
24373,тебя кончиту учили не ездить перед союзниками,0.0
19255,my mistake,0.0
37974,nice MM wg,0.0
42810,straight,0.0
54490,want to rush prog?,0.0
27278,"sta tryed to jump on me, fail and i shot gun him ahahahah",0.0
5127,noob,1.0
23395,gg,0.0
6936,bye bye 110e4....,0.0
17763,do not chase them,0.0
15063,gg,0.0
35818,Засвет в квадрате K5!!!,0.0
51396,Aufgeklärt bei Position E3. Etwas Hilfe währe nett!,0.0
20631,MORON,1.0
7691,HELP ME,0.0
14872,scout please hill,0.0
25678,gg ez,0.0
48600,Hilfe Ich bin nackt E5!,0.0
28481,move idiots!!!11,1.0
48814,you're not a TD,0.0
51706,xd wp,0.0
5435,setter your an idiot,1.0
42511,gg,0.0
44515,i am track,0.0
27780,more then that,0.0
53330,wtf amx :(,2.0
31190,village,0.0
6942,woooow,0.0
16491,gl hf,0.0
44668,Losers,0.0
12756,gg,0.0
40146,destroy arty pls,0.0
29580,ns,0.0
45976,kpz is like strv and kunze,0.0
40843,I am spotted at K6!,0.0
12359,nice bro,0.0
16236,late,0.0
27512,cowards,1.0
33574,пішов ти нахуй,1.0
16579,bro cant,0.0
13482,T 103 who has camped all game has something to say...,0.0
6434,damn,0.0
41752,gg,0.0
33735,fck bots,1.0
42334,6 ghoshells on him,0.0
19201,ty,0.0
42135,Hill please,0.0
46596,omg,0.0
24152,hf,0.0
8960,last 3 shots kinda vanished like a fart in a wind storm,0.0
29394,gg,0.0
52693,ooo,0.0
10463,Im Spotted at H0!,0.0
14386,idiots,1.0
16756,ebr fucking bot,1.0
44908,колобанова ),0.0
40195,Im Spotted at D0!,0.0
6789,chieftan I mean,0.0
9658,Im Spotted at D1!,0.0
4405,fucking idiot not help,1.0
48676,rdy it!,0.0
53615,spot,0.0
17475,where is SU,0.0
39638,god damn,0.0
14962,идиот,1.0
24486,and you hide behind a building,1.0
18598,yes tiger,0.0
31599,wym?,0.0
30317,gj,0.0
20224,fck off,2.0
21025,704 debil,1.0
24269,"ну і дя чого , що я зробив 703 ?",0.0
20841,gg,0.0
6408,YOU CAN MAKE IT!,0.0
11300,draw them out?,0.0
34726,need 1 for help,0.0
28487,2 min,0.0
44107,I am spotted at B4!,0.0
32735,ebr,0.0
44068,UR 95% LOL PEAK AND WATCH THE MAP KID,1.0
22581,Need someone to help push me to hill,0.0
27363,t54 spot,0.0
44172,Arty will focus me soon at G1!,0.0
28210,gj,0.0
9612,All!,0.0
10410,side srcrape and do dmg,0.0
36014,lol,0.0
2984,come on chaps i'm alone,0.0
41869,g o t57,0.0
20526,fv 100 hp,0.0
3519,сукааа,1.0
40781,go eagle...helpt,0.0
42704,\268 поц,0.0
21248,bonjour,0.0
37476,go together,0.0
54157,that was fun,0.0
41089,***,0.0
43578,med???,0.0
16067,lol,1.0
32708,stb,0.0
53893,just stun,0.0
32473,slided down -.-,0.0
9803,красаві,0.0
45134,no never,0.0
32934,переверните,0.0
24370,сучара...,0.0
46730,brainless dick sucker scrap.,1.0
34290,та у тебя хуй ты и вытаскивай,1.0
42151,wp,0.0
5564,kutadgu back,0.0
29133,Im Spotted at J6!,0.0
29116,how do these guys see me with camo and decent crew skillz?,0.0
2803,KV3 excelent job,0.0
47029,Im Spotted at K6!,0.0
34516,ага победа наша...,1.0
17843,kill all,0.0
19264,gg noobs,1.0
39207,np ^,0.0
19217,open,0.0
9415,cap,0.0
13845,blind tds,0.0
53830,nice,0.0
8421,...,0.0
33049,Su still a6,0.0
16751,Im Spotted at J8!,0.0
9468,Im Spotted at E8!,0.0
36385,ментас еби русню!,0.0
18041,where is our team????????........home office??????,1.0
31643,or can someone go to E9 and shoot why is no one at E9,0.0
54176,ok go back,0.0
18608,fu ck t28 HTC,1.0
39991,fck,0.0
32313,like kv 1s equally stupid,1.0
41432,strv,0.0
35048,hide in the mountains,0.0
47769,gg arty,0.0
9666,kundy,1.0
21066,where mark again,0.0
34447,retard camper medium,1.0
54012,"noone deserves such a wish, no matter what...",0.0
35346,tnh 105 like the VTU? mediocre?,0.0
26644,лигхт,0.0
9802,ups,0.0
3910,omg,0.0
11960,ffs,2.0
14619,gg,0.0
19454,LAG&gt;,0.0
36926,<font color='#f8f400'>virtual161 (Т-34-85М),0.0
53447,good spottingrange :-),0.0
44298,DIE ALL IN ****,0.0
40547,strv...,0.0
33570,2 arties and 2 fullblind idiots,1.0
53440,:-)(,0.0
16791,ok,0.0
21011,aahahhahahahsahahsahsyhsahnahsedbnfsdsbnfsfsshbzuafsfsniubsdfswsiu,0.0
9102,nb team,0.0
40751,12 kills,0.0
30674,stop,0.0
52458,kill all mfcker,1.0
35306,gg,0.0
1708,"slowly, wait for us",0.0
37851,"what a campi,ng",0.0
4425,nah,0.0
11850,Im Spotted at D2!,0.0
18315,"i did after 1,3 k much too few for a super conqueror, stb",0.0
12928,su return,0.0
19329,go up,0.0
14140,GG,0.0
2017,2 on,0.0
33378,what a joke idiots team,1.0
34739,Im Spotted at B6!,0.0
24086,rhm plis spot,0.0
21081,brothers in arms,0.0
51529,где ??,0.0
7068,elc there,0.0
7708,idiot on ht,1.0
21899,idiot,1.0
2271,Im Spotted at G5!,0.0
11477,ffs what will i do vs t8 in this map withthis paper maus,0.0
1380,muhaha,0.0
39746,GG,0.0
45111,команда долбоебов,1.0
36013,how did he not find you,0.0
25731,Good work bour,0.0
15612,ill go in,0.0
39270,gg,0.0
19550,your birth was rng,0.0
50767,found em,0.0
8914,omg,0.0
46874,stupid light,2.0
38136,go take base omg,0.0
11079,only took you 10 minutes,0.0
2339,LMAO,0.0
53122,;),0.0
7070,good kill,0.0
36294,gg,0.0
51218,fk u bots,1.0
17476,su up there,0.0
4215,yes!,0.0
45647,gj,0.0
4186,Going here to spot,0.0
54359,batchat,0.0
1188,thanks,0.0
33913,T44 here ffs,1.0
20821,TDs should go kill WZ,0.0
36117,this will be fun to watch,0.0
39926,should i cap?,0.0
23596,fricken idiots,1.0
36936,im bored,0.0
26162,sry,0.0
27095,can‘t push,0.0
4884,reported him as ***,1.0
13957,as top of sever,0.0
27951,MINOTAURO GO,0.0
35526,nice,0.0
24635,"fu e50 Im leaving, you dont help, Im not helping you",1.0
38168,lol apparently,0.0
52327,Im Spotted at J9!,0.0
6590,holy shit,0.0
13825,gg,0.0
25209,can he do it?,0.0
40341,karma,0.0
9366,useless,1.0
21524,IDIOT,1.0
5392,kolobanov incomming,0.0
21745,oops on my side,0.0
1331,I envy you,0.0
53751,wow bo0 kamperskie kurwy graja,3.0
9265,thanks,0.0
37934,Im Spotted at A8!,0.0
43992,come idiots,1.0
45186,yeah,0.0
16544,attack,0.0
49446,blind,0.0
51008,thx ;),0.0
35638,spot,0.0
29316,fucccing pusssies,1.0
53239,only noobs shoot at their own team,1.0
14628,move ur ass,1.0
51343,Spotted at F7,0.0
27217,yay,0.0
53194,was this cammo better?,0.0
44159,gg,0.0
23349,IKV IDIOT NO CAP,1.0
54645,121B WTF,0.0
14801,gg,0.0
48859,lt dotn move,0.0
8743,done my best - total failure of our team to let tanks on hill... really nice to get it always in the neck :-/,0.0
39301,prog,0.0
13627,gooo,0.0
48985,just use HE,0.0
39294,sorry,0.0
40452,gj,0.0
12836,arty tortoise,0.0
20497,come closer arty,0.0
41518,fuckin hard,0.0
38643,ХОРОШ,0.0
32083,is 3 noob,1.0
32041,no,0.0
2201,gg Iron Arnie,0.0
38445,ez,0.0
12127,lol,0.0
21468,arty shoot behind that hill,0.0
13539,thx for high caliber,0.0
6748,цпук?,0.0
6526,good is,0.0
32055,damn he got good cammo,0.0
12164,dont cap,0.0
2921,Im Spotted at G6!,0.0
18526,-+,0.0
54311,переверніть,0.0
20697,of course,0.0
52441,whyyyy,0.0
3537,e100,0.0
41572,tornvagn did highest roll on me in history of that tank,0.0
27599,im spotng,0.0
44800,sorry dez! i couldnt remeber map during ads..,0.0
9188,np,0.0
54192,sad,0.0
50884,Fucking asshole mates :/,1.0
11526,thx,0.0
9882,and this is from music,0.0
41691,cover Spotter,0.0
26948,смерть москаклям уйобкам,3.0
37136,cobra 2 in clip,0.0
27478,"Help me here G4, here is Beer for free!",0.0
43047,this gun is so ass,2.0
5923,this side is clear,0.0
1275,u are reported wz,0.0
34435,6 *** heavy tanks and this typoe can come,1.0
15170,GO CAP IDIOTS,1.0
15332,total,0.0
33085,usless campers,1.0
46772,he's behind rocks,0.0
33829,useless ididots,1.0
29934,stg push,0.0
9127,сосал ти,1.0
53109,"Une saloperie me vois, je suis spot Bordel A6!",0.0
6227,hmm,0.0
12070,luzer,2.0
43063,this will not work....,0.0
21155,i go spot the 2 line,0.0
4348,Im Spotted at J2!,0.0
12038,omg,0.0
11201,mid,0.0
15285,faxomat,0.0
29256,fu,1.0
41436,wow wow wow,0.0
10225,im spotted,0.0
34847,GG boys,0.0
22782,gg bots,1.0
45623,omg,0.0
22085,skill issue cant seem to aim at him,1.0
13287,let me,0.0
16870,dont cap,0.0
25972,spot?,0.0
28398,"ElArkaDinho (E 75 TS), you are blocking my target!",0.0
